timestamp,home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,new_device,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud,hour,day_of_week,is_weekend,late_night_hours,amount_high,high_ip_risk,low_device_trust,new_account,very_new_account,velocity_spike
2023-07-12 13:38:30.468549+00:00,US,USD,EUR,Mobile,266.0,266.0,4.61,False,US,False,0.197,standard,263,0.522,0.223,0,0,0.0,0,13,2,0,0,0,0,0,0,0,0
2023-07-12 19:38:46.468549+00:00,UK,GBP,CNY,Mobile,88.03,110.04,1.85,False,UK,False,0.269,standard,718,0.953,0.169,0,0,0.0,0,19,2,0,0,0,0,0,0,0,0
2023-07-13 01:56:03.468549+00:00,unknown,USD,GBP,Unknown,91.35,91.35,1.8,False,CA,True,0.479,unknown,367,0.939,0.176,0,0,0.0,0,1,3,0,0,0,0,0,0,0,0
2023-07-13 03:18:38.468549+00:00,US,USD,USD,Mobile,288.92,288.92,4.96,False,US,False,0.223,standard,298,0.336,0.166,0,0,0.0,0,3,3,0,1,0,0,1,0,0,0
2023-07-13 03:20:53.468549+00:00,US,USD,USD,Atm,282.86,282.86,4.94,False,US,False,0.384,standard,263,0.522,0.223,0,0,0.0,0,3,3,0,1,0,0,0,0,0,0
2023-07-13 04:17:58.468549+00:00,US,USD,CNY,Web,46.81,46.81,1.2,False,US,False,0.523,standard,263,0.522,0.223,0,0,0.0,0,4,3,0,1,0,0,0,0,0,0
2023-07-13 04:31:15.468549+00:00,CA,CAD,EUR,Web,120.3,89.02,3.98,False,CA,False,0.139,low,824,0.607,0.282,0,0,0.0,0,4,3,0,1,0,0,0,0,0,0
2023-07-13 07:16:23.468549+00:00,US,USD,PHP,Mobile,166.69,166.69,3.36,False,US,False,0.097,standard,1018,0.934,0.087,0,0,0.1,0,7,3,0,1,0,0,0,0,0,0
2023-07-13 10:09:47.468549+00:00,CA,CAD,PHP,Mobile,384.01,284.17,6.81,False,US,True,0.707,standard,947,0.625,0.268,0,0,0.0,0,10,3,0,0,0,0,0,0,0,0
2023-07-13 15:11:26.468549+00:00,US,USD,NGN,Atm,93.09,93.09,2.14,False,US,False,0.163,standard,34,0.427,0.068,0,0,0.25,0,15,3,0,0,0,0,1,1,0,0
2023-07-13 16:03:48.468549+00:00,US,USD,EUR,Web,116.7,116.7,2.56,True,US,False,0.097,standard,263,0.372,0.223,0,0,0.0,0,16,3,0,0,0,0,1,0,0,0
2023-07-13 16:17:24.468549+00:00,UK,GBP,PHP,Web,909.58,1136.97,14.84,False,UK,False,0.509,standard,4,0.892,0.407,0,0,0.0,0,16,3,0,0,1,0,0,0,1,0
2023-07-13 16:39:46.468549+00:00,US,USD,USD,Mobile,9997.99,9997.99,150.61,False,US,False,0.203,standard,298,0.336,0.166,0,0,0.0,0,16,3,0,0,1,0,1,0,0,0
2023-07-13 19:15:03.468549+00:00,US,USD,USD,Mobile,187.34,187.34,3.71,True,US,False,0.205,standard,1016,0.794,0.247,0,0,0.0,0,19,3,0,0,0,0,0,0,0,0
2023-07-13 21:29:07.468549+00:00,US,USD,GBP,Mobile,77.12,77.12,2.47,False,UK,True,0.479,enhanced,367,0.939,0.176,0,0,0.0,0,21,3,0,0,0,0,0,0,0,0
2023-07-13 21:46:36.468549+00:00,US,USD,USD,Mobile,30.13,30.13,1.59,False,US,False,0.336,standard,298,0.336,0.166,0,0,0.0,0,21,3,0,0,0,0,1,0,0,0
2023-07-13 22:23:02.468549+00:00,US,USD,EUR,Web,60.09,60.09,1.55,False,US,False,0.174,standard,1016,0.944,0.247,0,0,0.0,0,22,3,0,0,0,0,0,0,0,0
2023-07-13 23:08:06.468549+00:00,UK,GBP,CAD,Mobile,227.37,284.21,4.3,False,UK,False,0.301,standard,4,0.892,0.407,0,0,0.0,0,23,3,0,0,0,0,0,0,1,0
2023-07-14 00:01:43.468549+00:00,UK,GBP,PHP,Mobile,95.03,118.79,1.6,False,UK,False,0.858,standard,4,0.892,0.407,0,0,0.0,0,0,4,0,0,0,1,0,0,1,0
2023-07-14 02:24:53.468549+00:00,US,USD,GBP,Mobile,19.15,19.15,1.66,False,US,False,0.073,standard,263,0.522,0.223,0,0,0.0,0,2,4,0,0,0,0,0,0,0,0
2023-07-14 03:50:05.468549+00:00,US,USD,CNY,Mobile,126.3,126.3,3.39,False,US,False,0.87,standard,147,0.551,0.391,0,0,0.0,0,3,4,0,1,0,1,0,0,0,0
2023-07-14 03:58:42.468549+00:00,US,USD,USD,Mobile,91.31,91.31,0.96,False,unknown,False,0.362,standard,298,0.336,0.166,0,0,0.0,0,3,4,0,1,0,0,1,0,0,0
2023-07-14 14:04:38.468549+00:00,US,USD,PHP,Mobile,122.88,122.88,3.17,False,US,False,0.467,standard,1018,0.934,0.087,0,0,0.1,0,14,4,0,0,0,0,0,0,0,0
2023-07-14 14:29:18.468549+00:00,US,USD,NGN,Mobile,75.12,75.12,2.45,False,US,False,0.141,standard,263,0.522,0.223,0,0,0.25,0,14,4,0,0,0,0,0,0,0,0
2023-07-14 15:07:51.468549+00:00,US,USD,GBP,Mobile,29.64,29.64,1.46,False,CA,True,0.351,standard,147,0.551,0.391,0,0,0.0,0,15,4,0,0,0,0,0,0,0,0
2023-07-14 16:39:35.468549+00:00,UK,GBP,CNY,Web,259.62,324.52,5.08,False,US,True,0.303,standard,4,0.892,0.407,0,0,0.0,0,16,4,0,0,0,0,0,0,1,0
2023-07-14 18:06:00.468549+00:00,US,USD,NGN,Mobile,99.44,99.44,2.5,False,US,False,0.197,standard,147,0.551,0.391,0,0,0.25,0,18,4,0,0,0,0,0,0,0,0
2023-07-15 04:47:08.468549+00:00,US,USD,EUR,Mobile,436.16,436.16,7.8,True,US,False,0.424,enhanced,367,0.789,0.176,0,0,0.0,0,4,5,1,1,0,0,0,0,0,0
2023-07-15 11:33:52.468549+00:00,US,USD,GBP,Mobile,1140.27,1140.27,19.06,True,US,False,0.27,enhanced,257,0.744,0.257,0,0,0.0,0,11,5,1,0,1,0,0,0,0,0
2023-07-15 17:22:54.468549+00:00,CA,CAD,CNY,Mobile,97.1,71.85,2.79,False,CA,False,0.122,standard,725,0.824,0.212,0,0,0.0,0,17,5,1,0,0,0,0,0,0,0
2023-07-15 21:57:56.468549+00:00,UK,GBP,CNY,Mobile,366.32,457.9,7.13,False,UK,False,0.292,standard,4,0.892,0.407,0,0,0.0,0,21,5,1,0,0,0,0,0,1,0
2023-07-15 22:51:31.468549+00:00,US,USD,CAD,Web,96.98,96.98,2.23,False,US,False,0.133,enhanced,257,0.894,0.257,0,0,0.0,0,22,5,1,0,0,0,0,0,0,0
2023-07-16 02:57:57.468549+00:00,UK,GBP,GBP,Mobile,131.33,164.17,2.09,False,UK,False,0.36,standard,4,0.892,0.407,0,0,0.0,0,2,6,1,0,0,0,0,0,1,0
2023-07-16 03:38:45.468549+00:00,US,USD,INR,Web,44.31,44.31,1.51,True,CA,True,0.272,standard,263,0.372,0.223,0,0,0.0,0,3,6,1,1,0,0,1,0,0,0
2023-07-16 05:35:01.468549+00:00,US,USD,CAD,Mobile,110.42,110.42,2.77,False,US,False,0.386,standard,298,0.336,0.166,0,0,0.0,0,5,6,1,1,0,0,1,0,0,0
2023-07-16 08:59:14.468549+00:00,CA,CAD,CNY,Web,569.36,421.32,9.92,False,CA,False,0.404,low,615,0.515,0.355,0,0,0.0,0,8,6,1,1,0,0,0,0,0,0
2023-07-16 12:07:34.468549+00:00,US,USD,INR,Mobile,64.33,64.33,1.9,False,US,False,0.241,standard,1018,0.934,0.087,0,0,0.0,0,12,6,1,0,0,0,0,0,0,0
2023-07-16 12:53:48.468549+00:00,US,USD,INR,Web,1231.94,1231.94,19.03,False,US,False,0.14,enhanced,367,0.939,0.176,0,0,0.0,0,12,6,1,0,1,0,0,0,0,0
2023-07-16 12:54:36.468549+00:00,US,USD,USD,Web,131.09,131.09,3.28,False,US,False,0.344,enhanced,367,0.939,0.176,0,0,0.0,0,12,6,1,0,0,0,0,0,0,0
2023-07-16 16:37:06.468549+00:00,US,USD,CNY,Mobile,68.86,68.86,1.69,False,US,False,0.505,enhanced,257,0.894,0.257,0,0,0.0,0,16,6,1,0,0,0,0,0,0,0
2023-07-16 20:38:10.468549+00:00,US,USD,EUR,Web,124.88,124.88,2.81,False,US,False,0.409,standard,1018,0.934,0.087,0,0,0.0,0,20,6,1,0,0,0,0,0,0,0
2023-07-16 22:37:01.468549+00:00,US,USD,CAD,Mobile,73.8,73.8,1.92,False,US,False,0.045,standard,298,0.336,0.166,0,0,0.0,0,22,6,1,0,0,0,1,0,0,0
2023-07-17 07:23:43.468549+00:00,US,USD,EUR,Web,1047.65,1047.65,18.16,False,US,False,0.221,standard,830,0.799,0.102,0,0,0.0,0,7,0,0,1,1,0,0,0,0,0
2023-07-17 14:52:16.468549+00:00,US,USD,USD,Mobile,158.4,158.4,3.53,False,US,False,0.314,enhanced,367,0.939,0.176,0,0,0.0,0,14,0,0,0,0,0,0,0,0,0
2023-07-17 19:47:13.468549+00:00,UK,GBP,MXN,Mobile,110.77,138.46,3.52,True,UK,False,0.169,standard,4,0.742,0.407,0,0,0.0,0,19,0,0,0,0,0,0,0,1,0
2023-07-17 19:53:54.468549+00:00,US,USD,CNY,Mobile,94.48,94.48,2.38,True,US,False,0.354,standard,1018,0.784,0.087,0,0,0.0,0,19,0,0,0,0,0,0,0,0,0
2023-07-17 21:46:24.468549+00:00,US,USD,NGN,Web,146.0,146.0,3.13,False,US,False,0.582,standard,263,0.522,0.223,0,0,0.25,0,21,0,0,0,0,0,0,0,0,0
2023-07-17 22:43:50.468549+00:00,US,USD,PHP,Atm,41.23,41.23,1.26,False,US,False,0.252,standard,298,0.336,0.166,0,0,0.1,0,22,0,0,0,0,0,1,0,0,0
2023-07-17 22:48:24.468549+00:00,US,USD,CNY,Mobile,60.26,60.26,2.28,False,US,False,0.316,standard,1018,0.934,0.087,0,0,0.0,0,22,0,0,0,0,0,0,0,0,0
2023-07-17 22:57:14.468549+00:00,UK,GBP,PHP,Web,164.47,205.58,3.44,False,UK,False,0.366,standard,4,0.892,0.407,0,0,0.0,0,22,0,0,0,0,0,0,0,1,0
2023-07-18 04:20:19.468549+00:00,US,USD,NGN,Web,896.83,896.83,14.24,False,US,False,0.193,enhanced,367,0.939,0.176,0,0,0.25,0,4,1,0,1,1,0,0,0,0,0
2023-07-18 12:05:38.468549+00:00,US,USD,PHP,Mobile,69.61,69.61,2.21,False,US,False,0.2,standard,263,0.522,0.223,0,0,0.1,0,12,1,0,0,0,0,0,0,0,0
2023-07-18 12:12:55.468549+00:00,US,USD,USD,Atm,158.52,158.52,3.13,False,US,False,0.378,standard,298,0.336,0.166,0,0,0.0,0,12,1,0,0,0,0,1,0,0,0
2023-07-18 12:42:02.468549+00:00,US,USD,INR,Mobile,61.33,61.33,2.15,True,US,False,0.193,standard,147,0.401,0.391,0,0,0.0,0,12,1,0,0,0,0,1,0,0,0
2023-07-18 16:35:10.468549+00:00,US,USD,PHP,Web,130.2,130.2,3.93,False,US,False,0.404,standard,298,0.336,0.166,0,0,0.1,0,16,1,0,0,0,0,1,0,0,0
2023-07-18 16:37:07.468549+00:00,US,USD,MXN,Web,106.92,106.92,3.37,False,US,False,0.366,standard,1018,0.934,0.087,0,0,0.2,0,16,1,0,0,0,0,0,0,0,0
2023-07-18 21:08:12.468549+00:00,US,USD,INR,Mobile,50.53,50.53,1.6,False,US,False,0.131,standard,1018,0.934,0.087,0,0,0.0,0,21,1,0,0,0,0,0,0,0,0
2023-07-18 23:24:56.468549+00:00,US,USD,GBP,Mobile,188.88,188.88,3.72,False,US,False,0.22,standard,298,0.336,0.166,0,0,0.0,0,23,1,0,0,0,0,1,0,0,0
2023-07-18 23:32:53.468549+00:00,US,USD,INR,Mobile,229.55,229.55,4.55,True,US,False,0.47,standard,147,0.401,0.391,0,0,0.0,0,23,1,0,0,0,0,1,0,0,0
2023-07-19 02:50:47.468549+00:00,US,USD,INR,Web,144.1,144.1,3.27,False,US,False,0.354,enhanced,257,0.894,0.257,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0
2023-07-19 02:56:50.468549+00:00,UK,GBP,PHP,Mobile,59.52,74.4,0.88,False,UK,False,0.055,standard,4,0.892,0.407,0,0,0.0,0,2,2,0,0,0,0,0,0,1,0
2023-07-19 08:45:10.468549+00:00,US,USD,CNY,Mobile,44.45,44.45,1.77,False,US,False,0.34,standard,1018,0.934,0.087,0,0,0.0,0,8,2,0,1,0,0,0,0,0,0
2023-07-19 13:21:51.468549+00:00,US,USD,GBP,Mobile,370.45,370.45,6.11,False,US,False,0.284,standard,263,0.522,0.223,0,0,0.0,0,13,2,0,0,0,0,0,0,0,0
2023-07-19 18:38:56.468549+00:00,US,USD,CNY,Mobile,103.02,103.02,2.18,False,US,False,0.127,standard,147,0.551,0.391,0,0,0.0,0,18,2,0,0,0,0,0,0,0,0
2023-07-19 20:50:54.468549+00:00,US,USD,CAD,Mobile,22.54,22.54,1.49,False,US,False,0.354,standard,147,0.551,0.391,0,0,0.0,0,20,2,0,0,0,0,0,0,0,0
2023-07-19 22:04:21.468549+00:00,US,USD,NGN,Web,384.49,384.49,6.89,False,US,False,0.504,standard,147,0.551,0.391,0,0,0.25,0,22,2,0,0,0,0,0,0,0,0
2023-07-20 02:16:50.468549+00:00,UK,GBP,NGN,Mobile,249.34,311.67,5.66,False,UK,False,0.376,standard,4,0.892,0.407,0,0,0.22,0,2,3,0,0,0,0,0,0,1,0
2023-07-20 03:52:29.468549+00:00,US,USD,CNY,Web,150.13,150.13,3.18,False,US,False,0.212,enhanced,367,0.939,0.176,0,0,0.0,0,3,3,0,1,0,0,0,0,0,0
2023-07-20 04:51:20.468549+00:00,US,USD,NGN,Web,33.01,33.01,2.44,False,US,False,0.198,standard,1058,0.923,0.139,0,0,0.25,0,4,3,0,1,0,0,0,0,0,0
2023-07-20 07:01:32.468549+00:00,US,USD,EUR,Web,23.36,23.36,1.31,False,US,False,0.05,standard,263,0.522,0.223,0,0,0.0,0,7,3,0,1,0,0,0,0,0,0
2023-07-20 15:16:54.468549+00:00,US,USD,CNY,Mobile,401.14,401.14,6.92,False,US,False,0.37,standard,147,0.551,0.391,0,0,0.0,0,15,3,0,0,0,0,0,0,0,0
2023-07-20 15:26:53.468549+00:00,US,USD,CNY,Web,240.42,240.42,4.22,False,US,False,0.115,enhanced,367,0.939,0.176,0,0,0.0,0,15,3,0,0,0,0,0,0,0,0
2023-07-20 16:55:29.468549+00:00,UK,GBP,EUR,Mobile,130.65,163.31,3.94,False,UK,False,0.181,standard,4,0.892,0.407,1,1,0.05,0,16,3,0,0,0,0,0,0,1,0
2023-07-21 00:00:49.468549+00:00,US,USD,NGN,Mobile,204.17,204.17,3.71,False,US,False,0.063,enhanced,367,0.939,0.176,0,0,0.25,0,0,4,0,0,0,0,0,0,0,0
2023-07-21 00:54:43.468549+00:00,US,USD,PHP,Mobile,9996.7,9996.7,152.04,False,US,False,0.154,standard,298,0.336,0.166,0,0,0.1,0,0,4,0,0,1,0,1,0,0,0
2023-07-21 02:34:27.468549+00:00,US,USD,GBP,Mobile,492.38,492.38,7.76,False,UK,True,0.279,enhanced,367,0.939,0.176,0,0,0.0,0,2,4,0,0,0,0,0,0,0,0
2023-07-21 03:56:58.468549+00:00,CA,CAD,CAD,Mobile,166.7,123.36,3.07,False,CA,False,0.124,standard,947,0.625,0.268,0,0,0.0,0,3,4,0,1,0,0,0,0,0,0
2023-07-21 05:27:00.468549+00:00,US,USD,CNY,Mobile,159.88,159.88,2.87,False,US,False,0.359,standard,298,0.336,0.166,0,0,0.0,0,5,4,0,1,0,0,1,0,0,0
2023-07-21 08:39:53.468549+00:00,CA,CAD,CNY,Web,62.48,46.24,1.61,False,CA,False,0.376,standard,947,0.625,0.268,0,0,0.0,1,8,4,0,1,0,0,0,0,0,0
2023-07-21 10:15:06.468549+00:00,US,USD,CAD,Web,293.47,293.47,5.67,False,US,False,0.346,enhanced,367,0.939,0.176,0,0,0.0,0,10,4,0,0,0,0,0,0,0,0
2023-07-21 12:34:59.468549+00:00,US,USD,GBP,Web,220.92,220.92,3.97,False,US,False,0.34,enhanced,367,0.939,0.176,0,0,0.0,0,12,4,0,0,0,0,0,0,0,0
2023-07-21 19:10:31.468549+00:00,UK,GBP,PHP,Mobile,326.87,408.58,5.49,False,UK,False,0.235,standard,4,0.892,0.407,0,0,0.0,0,19,4,0,0,0,0,0,0,1,0
2023-07-21 19:45:34.468549+00:00,US,USD,MXN,Mobile,148.26,148.26,2.41,False,US,False,0.138,standard,298,0.336,0.166,0,0,0.2,0,19,4,0,0,0,0,1,0,0,0
2023-07-22 01:35:48.468549+00:00,US,USD,CAD,Mobile,171.61,171.61,3.51,True,US,False,0.418,standard,298,0.186,0.166,0,0,0.0,0,1,5,1,0,0,0,1,0,0,0
2023-07-22 02:54:40.468549+00:00,US,USD,PHP,Web,61.54,61.54,2.07,False,US,False,0.338,standard,1018,0.934,0.087,0,0,0.1,0,2,5,1,0,0,0,0,0,0,0
2023-07-22 06:50:18.468549+00:00,US,USD,EUR,Atm,9994.19,9994.19,151.6,False,US,False,0.628,standard,147,0.551,0.391,0,0,0.0,0,6,5,1,1,1,0,0,0,0,0
2023-07-22 12:19:31.468549+00:00,US,USD,INR,Mobile,646.58,646.58,11.18,False,US,False,0.306,standard,147,0.551,0.391,0,0,0.0,0,12,5,1,0,1,0,0,0,0,0
2023-07-22 13:26:22.468549+00:00,US,USD,CAD,Mobile,65.56,65.56,2.09,False,US,False,0.35,standard,1018,0.934,0.087,0,0,0.0,0,13,5,1,0,0,0,0,0,0,0
2023-07-22 14:52:08.468549+00:00,US,USD,INR,Web,268.31,268.31,4.3,False,US,False,0.388,standard,298,0.336,0.166,0,0,0.0,0,14,5,1,0,0,0,1,0,0,0
2023-07-22 18:47:53.468549+00:00,UK,GBP,USD,Mobile,30.59,38.23,1.94,False,CA,True,0.317,standard,4,0.892,0.407,0,1,0.0,0,18,5,1,0,0,0,0,0,1,0
2023-07-22 21:36:05.468549+00:00,US,USD,CAD,Mobile,244.95,244.95,4.03,True,US,False,0.453,standard,263,0.372,0.223,0,0,0.0,0,21,5,1,0,0,0,1,0,0,0
2023-07-22 23:40:51.468549+00:00,US,USD,GBP,Web,130.16,130.16,2.85,False,US,False,0.159,low,616,0.702,0.361,0,0,0.0,0,23,5,1,0,0,0,0,0,0,0
2023-07-23 02:43:52.468549+00:00,CA,CAD,CAD,Mobile,27.8,20.58,1.63,True,CA,False,0.509,standard,172,0.731,0.199,0,0,0.0,0,2,6,1,0,0,0,0,0,0,0
2023-07-23 03:24:34.468549+00:00,US,USD,CAD,Mobile,620.04,620.04,9.58,False,US,False,0.038,standard,298,0.336,0.166,0,0,0.0,0,3,6,1,1,1,0,1,0,0,0
2023-07-23 04:10:34.468549+00:00,US,USD,INR,Web,217.08,217.08,3.75,False,US,False,0.371,standard,1018,0.934,0.087,0,0,0.0,0,4,6,1,1,0,0,0,0,0,0
2023-07-23 06:26:21.468549+00:00,US,USD,PHP,Mobile,355.55,355.55,6.69,True,US,False,0.107,standard,1018,0.784,0.087,0,0,0.1,0,6,6,1,1,0,0,0,0,0,0
2023-07-23 07:36:58.468549+00:00,US,USD,NGN,Mobile,65.83,65.83,2.41,False,CA,True,0.934,enhanced,257,0.894,0.257,0,0,0.25,0,7,6,1,1,0,1,0,0,0,0
2023-07-23 09:17:58.468549+00:00,US,USD,CNY,Atm,94.0,94.0,2.04,False,US,False,0.327,standard,263,0.522,0.223,0,0,0.0,0,9,6,1,0,0,0,0,0,0,0
2023-07-23 09:43:29.468549+00:00,US,USD,CAD,Web,75.86,75.86,1.66,False,US,False,0.393,standard,298,0.336,0.166,0,0,0.0,0,9,6,1,0,0,0,1,0,0,0
2023-07-23 10:39:30.468549+00:00,US,USD,PHP,Mobile,145.91,145.91,2.85,False,US,False,0.549,low,616,0.702,0.361,0,0,0.1,0,10,6,1,0,0,0,0,0,0,0
2023-07-23 10:56:57.468549+00:00,US,USD,GBP,Mobile,101.26,101.26,2.27,False,US,False,0.234,standard,263,0.522,0.223,0,1,0.0,0,10,6,1,0,0,0,0,0,0,0
2023-07-23 13:57:32.468549+00:00,US,USD,CNY,Web,86.51,86.51,2.71,False,US,False,0.208,standard,263,0.522,0.223,0,0,0.0,0,13,6,1,0,0,0,0,0,0,0
2023-07-23 16:09:10.468549+00:00,UK,GBP,INR,Mobile,655.79,819.73,11.12,False,UK,False,0.278,standard,4,0.892,0.407,0,0,0.0,0,16,6,1,0,1,0,0,0,1,0
2023-07-23 16:54:36.468549+00:00,US,USD,CNY,Mobile,145.9,145.9,2.38,False,US,False,0.167,standard,263,0.522,0.223,0,0,0.0,0,16,6,1,0,0,0,0,0,0,0
2023-07-23 23:38:41.468549+00:00,US,USD,PHP,Mobile,229.75,229.75,3.64,False,US,False,0.159,standard,1058,0.923,0.139,0,0,0.1,0,23,6,1,0,0,0,0,0,0,0
2023-07-24 02:04:46.468549+00:00,UK,GBP,INR,Mobile,361.34,451.67,6.03,False,UK,False,0.349,standard,4,0.892,0.407,7,7,0.0,0,2,0,0,0,0,0,0,0,1,1
2023-07-24 03:58:07.468549+00:00,US,USD,PHP,Atm,200.79,200.79,4.67,False,US,False,0.218,enhanced,367,0.939,0.176,0,0,0.1,0,3,0,0,1,0,0,0,0,0,0
2023-07-24 06:06:35.468549+00:00,US,USD,NGN,Web,161.59,161.59,3.28,False,US,False,0.229,low,616,0.702,0.361,0,0,0.25,0,6,0,0,1,0,0,0,0,0,0
2023-07-24 11:22:29.468549+00:00,UK,GBP,USD,Web,71.02,88.77,1.17,False,UK,False,0.294,standard,718,0.953,0.169,0,0,0.0,0,11,0,0,0,0,0,0,0,0,0
2023-07-24 12:08:07.468549+00:00,UK,GBP,USD,Mobile,189.85,237.31,4.01,False,CA,True,0.586,standard,718,0.953,0.169,0,0,0.0,0,12,0,0,0,0,0,0,0,0,0
2023-07-24 12:13:12.468549+00:00,US,USD,USD,Web,76.27,76.27,1.87,False,US,False,0.105,standard,263,0.522,0.223,0,0,0.0,0,12,0,0,0,0,0,0,0,0,0
2023-07-24 14:02:01.468549+00:00,US,USD,PHP,Mobile,267.7,267.7,5.85,True,UK,True,0.543,standard,298,0.186,0.166,0,0,0.1,0,14,0,0,0,0,0,1,0,0,0
2023-07-24 14:58:30.468549+00:00,UK,GBP,USD,Web,72.49,90.61,2.07,False,UK,False,0.14,standard,4,0.892,0.407,0,0,0.0,0,14,0,0,0,0,0,0,0,1,0
2023-07-24 18:51:06.468549+00:00,UK,GBP,INR,Web,129.53,161.92,3.16,False,UK,False,0.153,standard,4,0.892,0.407,0,0,0.0,0,18,0,0,0,0,0,0,0,1,0
2023-07-24 21:08:12.468549+00:00,UK,GBP,CNY,Mobile,190.29,237.87,2.83,False,UK,False,0.283,standard,4,0.892,0.407,0,0,0.0,0,21,0,0,0,0,0,0,0,1,0
2023-07-24 21:09:49.468549+00:00,US,USD,CNY,Web,135.87,135.87,2.45,False,US,False,0.237,standard,298,0.336,0.166,0,0,0.0,0,21,0,0,0,0,0,1,0,0,0
2023-07-24 21:28:28.468549+00:00,US,USD,INR,Mobile,178.17,178.17,3.39,False,US,False,0.173,low,616,0.702,0.361,0,0,0.0,0,21,0,0,0,0,0,0,0,0,0
2023-07-24 21:30:57.468549+00:00,CA,CAD,NGN,Mobile,33.8,25.02,0.5,False,CA,False,0.165,standard,1041,0.867,0.245,7,7,0.0,0,21,0,0,0,0,0,0,0,0,1
2023-07-25 03:09:00.468549+00:00,UK,GBP,CAD,Atm,173.03,216.29,3.96,False,UK,False,0.167,standard,4,0.892,0.407,0,0,0.0,0,3,1,0,1,0,0,0,0,1,0
2023-07-25 08:07:01.468549+00:00,US,USD,USD,Web,158.31,158.31,3.17,False,US,False,0.214,standard,34,0.427,0.068,0,1,0.0,0,8,1,0,1,0,0,1,1,0,0
2023-07-25 15:42:40.468549+00:00,US,USD,PHP,Web,49.06,49.06,1.86,False,UK,True,0.426,standard,1018,0.934,0.087,0,0,0.1,0,15,1,0,0,0,0,0,0,0,0
2023-07-25 18:40:47.468549+00:00,US,USD,MXN,Web,203.0,203.0,4.16,False,US,False,0.385,standard,1016,0.944,0.247,0,0,0.2,0,18,1,0,0,0,0,0,0,0,0
2023-07-26 02:33:20.468549+00:00,US,USD,USD,Mobile,66.98,66.98,2.12,False,US,False,0.152,standard,147,0.551,0.391,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0
2023-07-26 03:46:15.468549+00:00,UK,GBP,PHP,Web,123.96,154.95,2.67,False,UK,False,0.856,standard,4,0.892,0.407,0,0,0.0,0,3,2,0,1,0,1,0,0,1,0
2023-07-26 12:36:39.468549+00:00,US,USD,EUR,Mobile,179.71,179.71,3.54,False,US,False,0.909,standard,298,0.336,0.166,0,0,0.0,0,12,2,0,0,0,1,1,0,0,0
2023-07-26 17:53:51.468549+00:00,US,USD,INR,Mobile,174.52,174.52,3.19,False,US,False,0.829,standard,1016,0.944,0.247,8,8,0.0,0,17,2,0,0,0,1,0,0,0,1
2023-07-26 17:55:49.468549+00:00,US,USD,CAD,Web,228.96,228.96,4.46,False,US,False,0.29,enhanced,367,0.939,0.176,0,0,0.0,0,17,2,0,0,0,0,0,0,0,0
2023-07-26 18:57:56.468549+00:00,US,USD,EUR,Mobile,210.73,210.73,4.75,False,US,False,0.613,standard,147,0.551,0.391,0,0,0.0,0,18,2,0,0,0,0,0,0,0,0
2023-07-26 23:09:44.468549+00:00,US,USD,CAD,Mobile,168.81,168.81,4.06,False,US,False,0.075,standard,298,0.336,0.166,0,0,0.0,0,23,2,0,0,0,0,1,0,0,0
2023-07-27 02:23:38.468549+00:00,US,USD,MXN,Atm,89.84,89.84,2.59,False,US,False,0.538,enhanced,367,0.939,0.176,0,0,0.2,0,2,3,0,0,0,0,0,0,0,0
2023-07-27 10:33:50.468549+00:00,CA,CAD,GBP,Atm,378.51,280.1,6.73,False,CA,False,0.32,standard,947,0.625,0.268,0,0,0.0,0,10,3,0,0,0,0,0,0,0,0
2023-07-27 13:58:14.468549+00:00,US,USD,CNY,Mobile,124.02,124.02,1.62,False,CA,True,0.311,standard,263,0.522,0.223,0,0,0.0,0,13,3,0,0,0,0,0,0,0,0
2023-07-27 14:28:14.468549+00:00,US,USD,NGN,Mobile,74.62,74.62,2.1,False,US,False,0.155,enhanced,257,0.894,0.257,0,0,0.25,0,14,3,0,0,0,0,0,0,0,0
2023-07-27 16:59:05.468549+00:00,US,USD,USD,Mobile,17.56,17.56,1.56,False,UK,True,0.433,standard,298,0.336,0.166,0,0,0.0,0,16,3,0,0,0,0,1,0,0,0
2023-07-27 20:45:47.468549+00:00,US,USD,INR,Mobile,43.29,43.29,1.75,False,US,False,0.464,enhanced,367,0.939,0.176,0,1,0.0,0,20,3,0,0,0,0,0,0,0,0
2023-07-27 23:06:21.468549+00:00,US,USD,CAD,Web,278.1,278.1,4.16,False,US,False,0.402,standard,298,0.336,0.166,0,0,0.0,0,23,3,0,0,0,0,1,0,0,0
2023-07-28 00:42:21.468549+00:00,US,USD,EUR,Atm,493.58,493.58,8.61,False,CA,True,0.303,standard,147,0.551,0.391,0,0,0.0,0,0,4,0,0,0,0,0,0,0,0
2023-07-28 06:54:08.468549+00:00,UK,GBP,EUR,Web,55.47,69.33,1.31,False,UK,False,0.394,standard,718,0.953,0.169,0,0,0.05,0,6,4,0,1,0,0,0,0,0,0
2023-07-28 12:53:25.468549+00:00,US,USD,USD,Mobile,9991.7,9991.7,149.85,True,US,False,0.279,standard,298,0.186,0.166,0,0,0.0,0,12,4,0,0,1,0,1,0,0,0
